ID Number,Forename,Surname,Birth Year,Sex,Age,Mother ID,Father ID,No. of Kids,No. of Friends,Partner ID,MB Type,Q1,A1,Q2,A2,Q3,A3,Q4,A4,Q5,A5,Job,Gen
195,Mark,Baird,62,Male,38,93,97,2,4,199,ISTP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old were you when you married Carrie?,I married Carrie when I was 20 and they were 18,Who was your first friend?,My first friend was Gary Priestley,What is your eldest sibling's age?,My eldest sibling is Esme who was born in the year 41,How old was your mother when she died?,My mother was 77 when she died,Smith,3
196,Brandon,Mutch,62,Male,38,98,92,1,4,217,ESTJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 40 years old when she had me,Do you have any shared friends with Louis Harkness?,No. Louis and I don't share any friends,Who were your parents?,My mother was Anna and my father was Wayne,Soldier,3
197,Carolyn,Priestley,63,Female,37,99,103,2,4,207,INFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your left leg?,I scarred my left leg when I was 30,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father was 74 when he died,Weaver,3
198,Luke,Caulfield,63,Male,37,101,104,3,4,182,ENFJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,Who was your first friend?,My first friend was Catherine Mcauley,What is your eldest sibling's age?,My eldest sibling is Leigh who was born in the year 52,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I have 3 wonderful children!,Hunter,3
199,Carrie,Baird,63,Female,37,130,125,2,4,195,ESTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your mother when she had you?,My mother was 23 years old when she had me,Do you have any shared friends with Mark Baird?,No. Mark and I don't share any friends,Who were your parents?,My mother was Allison and my father was Kieran,How many friends do you have?,I have 4 friends,Weaver,4
200,Jacqueline,Caulfield,64,Female,36,108,105,0,4,218,ENTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Louise Ralston,What is your eldest sibling's age?,My eldest sibling is Bryan who was born in the year 47,Farmer,3
201,Martin,Mcauley,64,Male,36,111,107,4,4,206,ISFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your mother when she died?,My mother was 72 when she died,Do you have any children?,I have 4 wonderful children!,How old was your mother when she had you?,My mother was 37 years old when she had me,Do you have any shared friends with Catherine Mcauley?,No. Catherine and I don't share any friends,Farmer,3
202,Mohammed,Husband,64,Male,36,123,114,1,4,186,ENTP,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your torso?,I scarred my torso when I was 17,What happened to your torso?,I crippled my torso when I was 23,What happened to your left leg?,I burned my left leg when I was 24,Who were your parents?,My mother was Sandra and my father was Brian,Hunter,3
203,Jay,Harkness,64,Male,36,129,145,1,4,183,ENFJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,How old were you when you married Helen?,I married Helen when I was 18 and they were 23,What happened to your left arm?,I scarred my left arm when I was 22,What happened to your left arm?,I crippled my left arm when I was 23,How many friends do you have?,I have 4 friends,Hunter,4
204,Lyndsay,Baird,64,Female,36,133,139,0,4,227,INFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Violet Priestley,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Rhys who was born 18 years after me,Housewife,4
205,Calum,Mcauley,65,Male,35,111,107,1,4,188,ISTJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your right leg?,I scarred my right leg when I was 17,What happened to your right arm?,I burned my right arm when I was 18,How old was your mother when she died?,My mother was 72 when she died,Do you have any children?,I just have the one child,Hunter,3
206,Arya,Mcauley,65,Female,35,113,119,4,4,201,ISFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your mother when she had you?,My mother was 37 years old when she had me,Do you have any shared friends with Ada Caulfield?,No. Ada and I don't share any friends,Who were your parents?,My mother was Shannon and my father was Stephen,How many friends do you have?,I have 4 friends,Housewife,4
207,Zak,Priestley,66,Male,34,118,112,2,4,197,INFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your torso?,I burned my torso when I was 23,What happened to your left arm?,I scarred my left arm when I was 29,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Soldier,3
208,Aiden,Stark,66,Male,34,130,125,1,3,187,ESTP,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your left arm?,I scarred my left arm when I was 17,How old were you when you married Jemma?,I married Jemma when I was 18 and they were 25,Who was your first friend?,My first friend was Ada Smith,What is your eldest sibling's age?,My eldest sibling is Sam who was born in the year 60,Hunter,4
209,Kirsteen,Caulfield,67,Female,33,99,103,0,4,235,INFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your right arm?,I scarred my right arm when I was 16,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 44 years old when she had me,Farmer,3
210,Henry,Stark,67,Male,33,100,84,2,4,192,ENFP,What did you do when you turned 16?,I became an Hunter once I became an adult.,How old were you when you married Eilidh?,I married Eilidh when I was 18 and they were 24,Do you have any shared friends with Zak Priestley?,No. Zak and I don't share any friends,Who were your parents?,My mother was Marie and my father was Conor,How many friends do you have?,I have 4 friends,Hunter,3
211,Nina,Husband,67,Female,33,117,109,0,4,219,ESFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 46 when he died,Who was your first friend?,My first friend was Jay Harkness,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Abbie who was born 1 years after me,Housewife,4
212,Alexandra,Frame,67,Female,33,152,142,2,4,231,ESFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I have 2 wonderful children!,How old was your mother when she had you?,My mother was 19 years old when she had me,Do you have any shared friends with Wayne Ralston?,No. Wayne and I don't share any friends,Weaver,4
214,Abbie,Smith,68,Female,32,117,109,0,4,225,ENFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 46 when he died,Who was your first friend?,My first friend was Kirsten Husband,What is your eldest sibling's age?,My eldest sibling is Nina who was born in the year 67,Weaver,4
215,Lucas,Mccrory,68,Male,32,148,128,0,4,213,ESTJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 22 years old when she had me,Do you have any shared friends with Arran Caulfield?,No. Arran and I don't share any friends,Smith,4
216,Arran,Caulfield,69,Male,31,101,104,1,4,194,ENFJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,Who were your parents?,My mother was Alana and my father was Hunter,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Smith,3
217,Kylie,Mutch,69,Female,31,111,107,1,3,196,ISTJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Who was your first friend?,My first friend was Calum Mcauley,What is your eldest sibling's age?,My eldest sibling is Morgan who was born in the year 61,How old was your mother when she died?,My mother was 72 when she died,Do you have any children?,I just have the one child,Housewife,3
218,John,Caulfield,70,Male,30,101,104,0,3,200,ENFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your left arm?,I scarred my left arm when I was 21,How old was your mother when she had you?,My mother was 47 years old when she had me,Do you have any shared friends with Anne Stark?,No. Anne and I don't share any friends,Who were your parents?,My mother was Alana and my father was Hunter,Farmer,3
220,Alexis,Lang,71,Female,29,101,104,1,4,233,ENFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What is your eldest sibling's age?,My eldest sibling is Leigh who was born in the year 52,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 48 years old when she had me,Farmer,3
221,Caitlin,Baird,71,Female,29,113,119,1,4,224,ISFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any shared friends with Arya Mcauley?,No. Arya and I don't share any friends,Who were your parents?,My mother was Shannon and my father was Stephen,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,Housewife,4
222,Caitlyn,Priestley,71,Female,29,117,109,1,4,238,ENFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you get along well with Lucas?,I talked to Lucas when I was 3 but we didn't work as friends,Do you get along well with Alex?,I talked to Alex when I was 6 but we didn't work as friends,Do you get along well with Catherine?,I talked to Catherine when I was 10 but we didn't work as friends,How long have you been friends with Patricia?,I've been friends with Patricia since I was 11,Weaver,4
223,Lauren,Frame,71,Female,29,123,114,2,4,237,ENTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your left arm?,I scarred my left arm when I was 19,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Carrie Baird,What is your eldest sibling's age?,My eldest sibling is Kirsty who was born in the year 59,Weaver,3
224,Eric,Baird,71,Male,29,153,140,1,4,221,ISTP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old were you when you married Caitlin?,I married Caitlin when I was 18 and they were 18,What happened to your torso?,I scarred my torso when I was 21,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,Smith,4
225,Owen,Smith,72,Male,28,108,105,0,4,214,ENTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your mother when she had you?,My mother was 46 years old when she had me,Do you have any shared friends with Gerard Frame?,No. Gerard and I don't share any friends,Who were your parents?,My mother was Danielle and my father was Sean,How many friends do you have?,I have 4 friends,Farmer,3
226,Faith,Mair,72,Female,28,131,126,0,4,239,ESFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Kirsty Husband,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Gerard who was born 1 years after me,Weaver,4
227,Lachlan,Baird,72,Male,28,132,122,0,4,204,INTP,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your right arm?,I scarred my right arm when I was 28,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 32 years old when she had me,Soldier,4
228,Angus,Caulfield,72,Male,28,156,160,0,4,234,ISFJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,Do you have any shared friends with Eric Baird?,No. Eric and I don't share any friends,Who were your parents?,My mother was Charley and my father was Thomas,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,Soldier,4
229,Shannon,Frame,72,Female,28,163,144,1,4,232,ISTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Zak Priestley,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Finlay who was born 2 years after me,How old was your mother when she died?,My mother is actually still alive,Weaver,4
230,Chloe,Stark,73,Female,27,99,103,0,4,245,INFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 50 years old when she had me,Do you have any shared friends with Luke Caulfield?,No. Luke and I don't share any friends,Who were your parents?,My mother was Ruth and my father was Henry,Housewife,3
231,Gerard,Frame,73,Male,27,131,126,2,4,212,ESFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,How old were you when you married Alexandra?,I married Alexandra when I was 18 and they were 24,What happened to your torso?,I scarred my torso when I was 20,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,Soldier,4
232,Timothy,Frame,73,Male,27,135,121,1,4,229,ISTP,What did you do when you turned 16?,I became an Hunter once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Chloe Stark,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Ian who was born 7 years after me,How old was your mother when she died?,My mother is actually still alive,Hunter,4
233,Wesley,Lang,73,Male,27,152,142,1,4,220,ESFP,What did you do when you turned 16?,I became an Hunter once I became an adult.,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 25 years old when she had me,Do you have any shared friends with Gordon Mccrory?,No. Gordon and I don't share any friends,Who were your parents?,My mother was Kimberly and my father was Alexander,Hunter,4
234,Aurora,Caulfield,73,Female,27,168,151,0,4,228,ISFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Thomas Caulfield,Weaver,4
235,Reuben,Caulfield,74,Male,26,113,119,0,4,209,ISFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your right arm?,I lost my right arm when I was 17,What is your eldest sibling's age?,My eldest sibling is Morven who was born in the year 52,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,Farmer,4
236,Hazel,Husband,74,Female,26,130,125,0,4,246,ESTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your mother when she had you?,My mother was 34 years old when she had me,Do you have any shared friends with Wesley Lang?,No. Wesley and I don't share any friends,Who were your parents?,My mother was Allison and my father was Kieran,How many friends do you have?,I have 4 friends,Weaver,4
237,Sean,Frame,74,Male,26,131,126,2,4,223,ESTP,What did you do when you turned 16?,I became an Hunter once I became an adult.,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was John Caulfield,What is your eldest sibling's age?,My eldest sibling is Faith who was born in the year 72,Hunter,4
238,Ross,Priestley,74,Male,26,137,141,1,3,222,ENFP,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your left leg?,I scarred my left leg when I was 20,What happened to your left leg?,I burned my left leg when I was 24,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,Hunter,4
239,Finlay,Mair,74,Male,26,163,144,0,3,226,ISFP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old was your mother when she had you?,My mother was 22 years old when she had me,Do you have any shared friends with Ross Priestley?,No. Ross and I don't share any friends,Who were your parents?,My mother was Morven and my father was Blake,How many friends do you have?,I have 3 friends,Smith,4
240,Luca,Husband,74,Male,26,171,164,0,4,250,ENTJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your left leg?,I crippled my left leg when I was 16,What happened to your left arm?,I burned my left arm when I was 22,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Smith,4
241,Charlene,Ralston,75,Female,25,113,119,0,4,255,ISFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Who was your first friend?,My first friend was Caitlin Baird,What is your eldest sibling's age?,My eldest sibling is Morven who was born in the year 52,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,Farmer,4
242,Linda,Priestley,75,Female,25,143,161,1,4,251,INFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your mother when she had you?,My mother was 30 years old when she had me,Do you have any shared friends with Zak Priestley?,No. Zak and I don't share any friends,Who were your parents?,My mother was Shirley and my father was Innes,How many friends do you have?,I have 4 friends,Weaver,4
243,Kristopher,Caulfield,75,Male,25,147,155,0,4,Single,INTJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Owen Smith,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Amanda who was born 3 years after me,Soldier,4
244,Reece,Caulfield,75,Male,25,170,174,0,4,Single,INTJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your left leg?,I burned my left leg when I was 16,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 20 years old when she had me,Hunter,4
245,James,Stark,76,Male,24,115,106,0,4,230,ENFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any shared friends with Wesley Lang?,No. Wesley and I don't share any friends,Who were your parents?,My mother was Casey and my father was Rhys,How many friends do you have?,I have 4 friends,Do you have any siblings?,No. I'm an only child,Farmer,3
246,Gabriel,Husband,76,Male,24,123,114,0,4,236,ENTP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your torso?,I scarred my torso when I was 20,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Caitlyn Priestley,What is your eldest sibling's age?,My eldest sibling is Kirsty who was born in the year 59,Smith,3
247,Florence,Mair,76,Female,24,143,161,0,4,262,INFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 31 years old when she had me,Do you have any shared friends with Henry Stark?,No. Henry and I don't share any friends,Housewife,4
248,Carter,Mccrory,77,Male,23,149,146,0,4,Single,ESTJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your torso?,I scarred my torso when I was 20,Who were your parents?,My mother was Lisa and my father was Lucas,How many friends do you have?,I have 4 friends,Do you have any siblings?,No. I'm an only child,Smith,4
249,Daryl,Husband,77,Male,23,171,164,0,4,253,ENTP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your left leg?,I scarred my left leg when I was 16,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Gabriel Husband,What is your eldest sibling's age?,My eldest sibling is Luca who was born in the year 74,Smith,4
250,Amanda,Husband,78,Female,22,147,155,0,4,240,INTJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 32 years old when she had me,Do you have any shared friends with Rosie Mccrory?,No. Rosie and I don't share any friends,Farmer,4
251,Francis,Priestley,79,Male,21,117,109,1,4,242,ENFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Who were your parents?,My mother was Kaitlin and my father was Alistair,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 46 when he died,Farmer,4
252,Meghan,Lang,79,Female,21,127,120,0,4,Single,ESFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Who was your first friend?,My first friend was Caitlin Baird,What is your eldest sibling's age?,My eldest sibling is Jemma who was born in the year 59,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,Weaver,4
253,Patricia,Husband,79,Female,21,137,141,0,4,249,ENFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your mother when she had you?,My mother was 37 years old when she had me,Do you have any shared friends with Sean Frame?,No. Sean and I don't share any friends,Who were your parents?,My mother was Courtney and my father was Lennon,How many friends do you have?,I have 4 friends,Weaver,4
254,Holly,Frame,79,Female,21,163,144,0,4,257,ISTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your right leg?,I scarred my right leg when I was 20,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Gerard Frame,Weaver,4
255,Daryl,Ralston,79,Male,21,172,177,0,3,241,INFP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 24 years old when she had me,Smith,4
256,Shaun,Walsh,79,Male,21,178,165,0,4,Single,ESTJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your left arm?,I lost my left arm when I was 21,Do you have any shared friends with Hazel Husband?,No. Hazel and I don't share any friends,Who were your parents?,My mother was Alex and my father was Jordan,How many friends do you have?,I have 4 friends,Smith,4
258,Jemma,Lang,80,Female,20,152,142,0,4,Single,ESFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What is your eldest sibling's age?,My eldest sibling is Alexandra who was born in the year 67,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 32 years old when she had me,Farmer,4
259,Jonathan,Baird,81,Male,19,132,122,0,4,Single,ENTP,What did you do when you turned 16?,I became an Hunter once I became an adult.,Do you have any shared friends with Penelope Baird?,No. Penelope and I don't share any friends,Who were your parents?,My mother was Zoe and my father was Theodore,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,Hunter,4
260,Caitlyn,Harkness,81,Female,19,162,169,0,4,Single,ENFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was John Caulfield,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Chelsea who was born 1 years after me,How old was your mother when she died?,My mother is actually still alive,Housewife,4
261,Heather,Frame,82,Female,18,131,126,0,3,Single,ESFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 42 years old when she had me,Do you have any shared friends with Daryl Ralston?,No. Daryl and I don't share any friends,Who were your parents?,My mother was Stacy and my father was Alex,Farmer,4
262,Rhys,Mair,82,Male,18,133,139,0,4,247,ISFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,How old were you when you married Florence?,I married Florence when I was 18 and they were 24,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Soldier,4
263,Amanda,Caulfield,82,Female,18,147,155,0,4,Single,INTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,Who was your first friend?,My first friend was Reece Caulfield,What is your eldest sibling's age?,My eldest sibling is Kristopher who was born in the year 75,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,Weaver,4
264,Chelsea,Harkness,82,Female,18,162,169,0,3,Single,ENFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your mother when she had you?,My mother was 30 years old when she had me,Do you have any shared friends with Ross Priestley?,No. Ross and I don't share any friends,Who were your parents?,My mother was Leigh and my father was Louis,How many friends do you have?,I have 3 friends,Housewife,4
265,Derek,Mair,83,Male,17,163,144,0,4,Single,ISFP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Esme Frame,What is your eldest sibling's age?,My eldest sibling is Shannon who was born in the year 72,Smith,4
266,Lynsey,Ralston,83,Female,17,175,191,0,4,Single,INFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 27 years old when she had me,Do you have any shared friends with Reuben Caulfield?,No. Reuben and I don't share any friends,Weaver,4
267,Luna,Priestley,84,Female,16,137,141,0,3,Single,ENFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Who were your parents?,My mother was Courtney and my father was Lennon,How many friends do you have?,I have 3 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Farmer,4
268,Kenzie,Priestley,84,Male,16,168,151,0,4,Single,ISFP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,Who was your first friend?,My first friend was Theodore Baird,What is your eldest sibling's age?,My eldest sibling is Aurora who was born in the year 73,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,Smith,4
269,Carly,Baird,85,Female,15,132,122,0,4,Single,INTP,How old was your mother when she had you?,My mother was 45 years old when she had me,Do you have any shared friends with Francis Priestley?,No. Francis and I don't share any friends,Who were your parents?,My mother was Zoe and my father was Theodore,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,Child,4
270,Kirsty,Walsh,85,Female,15,178,165,0,3,Single,ESTJ,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Shaun Walsh,What is your eldest sibling's age?,My eldest sibling is Shaun who was born in the year 79,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,Child,4
271,Bruce,Mccrory,85,Male,15,181,167,0,3,Single,ESTJ,How old was your mother when she had you?,My mother was 27 years old when she had me,Do you have any shared friends with Lauren Frame?,No. Lauren and I don't share any friends,Who were your parents?,My mother was Rosie and my father was Gordon,How many friends do you have?,I have 3 friends,Do you have any siblings?,Yes. I actually have 3 siblings,Child,4
272,Mackenzie,Harkness,85,Male,15,183,203,0,4,Single,ENFJ,How long have you been friends with Jemma?,I've been friends with Jemma since I was 1,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Jemma Lang,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Child,5
273,Malcolm,Caulfield,86,Male,14,147,155,0,4,Single,INTJ,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 40 years old when she had me,Do you have any shared friends with Arthur Caulfield?,No. Arthur and I don't share any friends,Who were your parents?,My mother was Jillian and my father was Ollie,How many friends do you have?,I have 4 friends,Child,4
274,Ollie,Baird,86,Male,14,153,140,0,4,Single,ISTP,When were you born?,I was born in the year 86,How long have you been friends with Calum?,I've been friends with Calum since I was 1,How long have you been friends with Malcolm?,I've been friends with Malcolm since I was 5,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 36 when he died,Child,4
275,Hanna,Baird,86,Female,14,157,176,0,4,Single,INFP,When were you born?,I was born in the year 86,How long have you been friends with Rhys?,I've been friends with Rhys since I was 1,Who was your first friend?,My first friend was Rhys Mair,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Niall who was born 2 years after me,How old was your mother when she died?,My mother is actually still alive,Child,4
276,Keir,Walsh,86,Male,14,178,165,0,3,Single,ESTJ,Do you get along well with Alexis?,I talked to Alexis when I was 5 but we didn't work as friends,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 29 years old when she had me,Do you have any shared friends with Amanda Caulfield?,No. Amanda and I don't share any friends,Who were your parents?,My mother was Alex and my father was Jordan,Child,4
277,Cora,Mcauley,86,Female,14,188,205,0,4,Single,INTJ,Do you get along well with Hazel?,I talked to Hazel when I was 1 but we didn't work as friends,Do you get along well with Hazel?,I talked to Hazel when I was 2 but we didn't work as friends,How many friends do you have?,I have 4 friends,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Child,4
278,Norman,Priestley,86,Male,14,197,207,0,3,Single,INFP,Who was your first friend?,My first friend was Gerard Baird,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Victoria who was born 9 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 23 years old when she had me,Child,4
279,Donald,Baird,86,Male,14,199,195,0,4,Single,ESTP,Do you get along well with Caitlyn?,I talked to Caitlyn when I was 5 but we didn't work as friends,Do you have any shared friends with Aurora Caulfield?,No. Aurora and I don't share any friends,Who were your parents?,My mother was Carrie and my father was Mark,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,Child,4
280,Denise,Frame,87,Female,13,135,121,0,4,Single,ISTJ,How long have you been friends with Carter?,I've been friends with Carter since I was 5,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Shaun Walsh,What is your eldest sibling's age?,My eldest sibling is Timothy who was born in the year 73,How old was your mother when she died?,My mother is actually still alive,Child,4
