ID Number,Forename,Surname,Birth Year,Sex,Age,Mother ID,Father ID,No. of Kids,No. of Friends,Partner ID,MB Type,Q1,A1,Q2,A2,Q3,A3,Q4,A4,Q5,A5,Job,Gen
294,Alyssa,Mclaren,47,Female,53,195,202,0,4,297,ESFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,What happened to your left arm?,I scarred my left arm when I was 30,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Innes Dryden,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Arlene who was born 1 years after me,Housewife,3
296,Arlo,Fuller,48,Male,52,156,158,2,4,305,ISTJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,How old were you when you married Julie?,I married Julie when I was 21 and they were 18,What happened to your left leg?,I burned my left leg when I was 45,Who were your parents?,My mother was Zoe and my father was Henry,How many friends do you have?,I have 4 friends,Hunter,3
297,Kenzie,Mclaren,48,Male,52,162,152,0,4,294,ISFP,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your left arm?,I scarred my left arm when I was 19,What happened to your torso?,I scarred my torso when I was 26,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father was 76 when he died,Hunter,3
299,Patricia,Garner,48,Female,52,200,204,3,4,314,INFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your mother when she had you?,My mother was 25 years old when she had me,Do you have any shared friends with Evan Rodden?,No. Evan and I don't share any friends,Who were your parents?,My mother was Daisy and my father was Ross,How many friends do you have?,I have 4 friends,Housewife,3
300,Jennifer,Fuller,49,Female,51,107,103,4,4,311,INFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father was 83 when he died,Who was your first friend?,My first friend was Alastair Brewster,Do you have any injuries to your head?,I've never had any serious injuries to my head,Farmer,3
301,Ryan,Hewitt,49,Male,51,130,120,1,4,290,ENFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your mother when she died?,My mother was 47 when she died,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 41 years old when she had me,Do you have any shared friends with Frances Compton?,No. Frances and I don't share any friends,Farmer,3
302,Robin,Bates,49,Male,51,200,204,1,4,291,INFJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,Who were your parents?,My mother was Daisy and my father was Ross,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Hunter,3
303,Olly,Fay,50,Male,50,151,147,2,4,289,ESFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,Who was your first friend?,My first friend was Rachel Garner,What is your eldest sibling's age?,My eldest sibling is Rachel who was born in the year 38,How old was your mother when she died?,My mother was 79 when she died,Do you have any children?,I have 2 wonderful children!,Farmer,3
305,Julie,Fuller,50,Female,50,216,233,2,4,296,ESTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your left leg?,I burned my left leg when I was 45,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Abbi Dryden,Weaver,4
306,Greig,Ritchie,50,Male,50,229,231,0,4,298,ESFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your right leg?,I scarred my right leg when I was 42,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Leanne who was born 24 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,Soldier,4
307,Aidan,Hampson,51,Male,49,185,174,3,4,304,ESFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your left arm?,I crippled my left arm when I was 16,Do you get along well with Nicola?,I talked to Nicola when I was 5 but we didn't work as friends,What happened to your left leg?,I crippled my left leg when I was 7,How long have you been friends with George?,I've been friends with George since I was 12,Farmer,3
309,Owen,Garner,51,Male,49,201,212,1,4,295,ISFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Justin Main,Farmer,3
311,Finn,Fuller,52,Male,48,134,142,4,4,300,ISFP,What did you do when you turned 16?,I became an Hunter once I became an adult.,Do you have any shared friends with Greig Ritchie?,No. Greig and I don't share any friends,Who were your parents?,My mother was Taylor and my father was Frankie,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,Hunter,3
312,Robyn,Mcdonough,52,Female,48,153,167,0,4,316,ENTP,What did you do when you turned 16?,I became an Housewife once I became an adult.,What happened to your left leg?,I scarred my left leg when I was 31,What happened to your right arm?,I scarred my right arm when I was 43,Do you get along well with Yvonne?,I talked to Yvonne when I was 5 but we didn't work as friends,How long have you been friends with Rebekah?,I've been friends with Rebekah since I was 6,Housewife,3
313,Lilly,Skinner,52,Female,48,189,168,2,4,320,ISTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your father when he died?,My father was 76 when he died,Who was your first friend?,My first friend was Miley Garner,What is your eldest sibling's age?,My eldest sibling is Nicola who was born in the year 44,How old was your mother when she died?,My mother was 79 when she died,Weaver,3
314,Matthew,Garner,52,Male,48,201,212,3,4,299,ISFJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your left arm?,I burned my left arm when I was 26,Do you have any children?,I have 3 wonderful children!,How old was your mother when she had you?,My mother was 29 years old when she had me,Do you have any shared friends with Robin Bates?,No. Robin and I don't share any friends,Soldier,3
315,Miley,Garner,52,Female,48,227,238,3,4,331,ISTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Who were your parents?,My mother was Florence and my father was Ryan,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father was 41 when he died,Weaver,4
317,Mary,Stephen,53,Female,47,132,124,0,4,337,ISFJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your mother when she had you?,My mother was 44 years old when she had me,Do you have any shared friends with Harley Roy?,No. Harley and I don't share any friends,Who were your parents?,My mother was Aurora and my father was Nathan,How many friends do you have?,I have 4 friends,Weaver,3
318,Harley,Roy,53,Female,47,165,160,3,4,308,ESFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 78 when he died,Who was your first friend?,My first friend was Mary Stephen,What is your eldest sibling's age?,My eldest sibling is Lynn who was born in the year 42,Housewife,3
319,Adam,Mclaren,53,Male,47,195,202,1,4,310,ISFP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your left arm?,I crippled my left arm when I was 29,How old was your mother when she died?,My mother was 68 when she died,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 31 years old when she had me,Smith,3
320,Roy,Skinner,54,Male,46,119,117,2,4,313,ISTP,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your right arm?,I scarred my right arm when I was 33,Do you have any shared friends with Declan Ferry?,No. Declan and I don't share any friends,Who were your parents?,My mother was Shelley and my father was Ross,How many friends do you have?,I have 4 friends,Soldier,3
321,Kim,Compton,54,Female,46,126,137,5,4,323,INFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your torso?,I scarred my torso when I was 31,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father was 81 when he died,Who was your first friend?,My first friend was Graeme Ritchie,Weaver,3
322,Caroline,Main,54,Female,46,130,120,1,4,336,ESFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,What happened to your torso?,I scarred my torso when I was 20,What is your eldest sibling's age?,My eldest sibling is Ailsa who was born in the year 47,How old was your mother when she died?,My mother was 47 when she died,Do you have any children?,I just have the one child,Housewife,3
323,Peter,Compton,54,Male,46,143,145,5,4,321,ENFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your torso?,I scarred my torso when I was 20,What happened to your torso?,I burned my torso when I was 21,What happened to your right arm?,I scarred my right arm when I was 39,How old was your mother when she had you?,My mother was 43 years old when she had me,Soldier,3
325,Robyn,Mcrae,55,Female,45,185,174,1,4,330,ESFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Kimberley Mclaren,What is your eldest sibling's age?,My eldest sibling is Abbi who was born in the year 46,Farmer,3
326,Henry,Cahill,55,Male,45,191,192,5,4,338,INFP,What did you do when you turned 16?,I became an Hunter once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I have 5 wonderful children!,How old was your mother when she had you?,My mother was 34 years old when she had me,Do you have any shared friends with Leigh Stanners?,No. Leigh and I don't share any friends,Hunter,3
327,Diane,Garner,55,Female,45,211,220,5,4,347,ESFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Who were your parents?,My mother was Morag and my father was Marc,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Housewife,4
328,Jordan,Hosie,55,Male,45,214,244,4,4,329,INTJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,Who was your first friend?,My first friend was Elijah Fuller,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Ellis who was born 7 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I have 4 wonderful children!,Soldier,4
329,Charlotte,Hosie,56,Female,44,177,164,4,4,328,INTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your mother when she had you?,My mother was 38 years old when she had me,Do you have any shared friends with Kyle Mcdonough?,No. Kyle and I don't share any friends,Who were your parents?,My mother was Megan and my father was Callan,How many friends do you have?,I have 4 friends,Weaver,3
330,Ben,Mcrae,56,Male,44,182,166,1,4,325,ESTJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your right arm?,I burned my right arm when I was 26,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Frances Mcghie,Hunter,3
331,Zak,Garner,56,Male,44,183,176,3,4,315,ISFP,What did you do when you turned 16?,I became an Hunter once I became an adult.,What is your eldest sibling's age?,My eldest sibling is Gavin who was born in the year 43,How old was your mother when she died?,My mother was 44 when she died,Do you have any children?,I have 3 wonderful children!,How old was your mother when she had you?,My mother was 37 years old when she had me,Hunter,3
332,Christine,Niven,56,Female,44,187,178,3,4,346,ENTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any shared friends with Owen Glendinning?,No. Owen and I don't share any friends,Who were your parents?,My mother was Cerys and my father was Jax,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,Weaver,3
333,Ashleigh,Compton,56,Female,44,197,203,1,4,349,ESFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Aidan Hampson,What is your eldest sibling's age?,My eldest sibling is Meghan who was born in the year 45,How old was your mother when she died?,My mother is actually still alive,Weaver,4
334,Sara,Fay,56,Female,44,207,236,5,4,362,ENFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any children?,I have 5 wonderful children!,How old was your mother when she had you?,My mother was 31 years old when she had me,Do you have any shared friends with Leigh Garner?,No. Leigh and I don't share any friends,Who were your parents?,My mother was Kirsten and my father was Thomas,Housewife,4
335,Ciara,Mcrae,56,Female,44,216,233,1,4,342,ESTJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Meghan Hampson,Housewife,4
336,Eric,Main,56,Male,44,224,243,1,4,322,ENFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your left arm?,I scarred my left arm when I was 19,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Josh who was born 8 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,Soldier,4
337,Hamish,Stephen,57,Male,43,165,160,0,4,317,ESFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your mother when she had you?,My mother was 42 years old when she had me,Do you have any shared friends with Mary Stephen?,No. Mary and I don't share any friends,Who were your parents?,My mother was Hannah and my father was Arlo,How many friends do you have?,I have 4 friends,Farmer,3
338,Megan,Cahill,57,Female,43,207,236,5,4,326,INFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Sara Fay,What is your eldest sibling's age?,My eldest sibling is Sara who was born in the year 56,Housewife,4
339,Rhys,Mcglone,57,Male,43,210,181,2,4,341,ISTP,What did you do when you turned 16?,I became an Hunter once I became an adult.,How old were you when you married Matilda?,I married Matilda when I was 20 and they were 18,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I have 2 wonderful children!,How old was your mother when she had you?,My mother was 31 years old when she had me,Hunter,3
340,Brodie,Ritchie,57,Male,43,221,241,1,4,324,ESFJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your left leg?,I lost my left leg when I was 26,What happened to your left arm?,I crippled my left arm when I was 34,Do you have any shared friends with Patricia Garner?,No. Patricia and I don't share any friends,Who were your parents?,My mother was Heidi and my father was Kyle,Smith,4
341,Matilda,Mcglone,58,Female,42,134,142,2,4,339,ISFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your right leg?,I crippled my right leg when I was 24,What happened to your right arm?,I lost my right arm when I was 27,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,Farmer,3
342,Christopher,Mcrae,58,Male,42,182,166,1,4,335,ISTJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your left leg?,I scarred my left leg when I was 16,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Piper Ritchie,What is your eldest sibling's age?,My eldest sibling is Piper who was born in the year 39,Soldier,3
343,Hayley,Mclaren,58,Female,42,190,179,3,4,352,ESFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your mother when she died?,My mother was 76 when she died,Do you have any children?,I have 3 wonderful children!,How old was your mother when she had you?,My mother was 38 years old when she had me,Do you have any shared friends with Meghan Hampson?,No. Meghan and I don't share any friends,Weaver,3
344,Valerie,Main,58,Female,42,191,192,1,4,354,ISFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Who were your parents?,My mother was Elsie and my father was Gabriel,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Weaver,3
346,Cole,Niven,58,Male,42,199,205,3,4,332,ENTP,What did you do when you turned 16?,I became an Hunter once I became an adult.,How old was your mother when she had you?,My mother was 35 years old when she had me,Do you have any shared friends with Henry Cahill?,No. Henry and I don't share any friends,Who were your parents?,My mother was Ariana and my father was Alastair,How many friends do you have?,I have 4 friends,Hunter,3
347,Campbell,Garner,58,Male,42,201,212,5,4,327,ISFP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your left leg?,I scarred my left leg when I was 17,What happened to your torso?,I crippled my torso when I was 37,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Smith,3
348,Amy,Cahill,58,Female,42,237,239,2,4,357,ISTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Who was your first friend?,My first friend was Brandon Hosie,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Wendy who was born 6 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I have 2 wonderful children!,Weaver,4
349,Barry,Compton,60,Male,40,143,145,1,4,333,ENFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your mother when she had you?,My mother was 49 years old when she had me,Do you have any shared friends with Rhiannon Tariq?,No. Rhiannon and I don't share any friends,Who were your parents?,My mother was Sofia and my father was Ryan,How many friends do you have?,I have 4 friends,Farmer,3
350,Eve,Hosie,60,Female,40,151,147,1,4,364,ISFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your right leg?,I crippled my right leg when I was 31,What happened to your left arm?,I crippled my left arm when I was 40,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 84 when he died,Farmer,3
351,Paula,Tariq,60,Female,40,184,163,0,4,365,ENFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Who was your first friend?,My first friend was Adam Mclaren,What is your eldest sibling's age?,My eldest sibling is Jason who was born in the year 40,How old was your mother when she died?,My mother was 79 when she died,Do you have any children?,I don't have any children,Weaver,3
352,George,Mclaren,60,Male,40,195,202,3,4,343,ISFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,How old was your mother when she had you?,My mother was 38 years old when she had me,Do you have any shared friends with Eve Hosie?,Yes. We have 1 shared friend. It's Josh Main,Who were your parents?,My mother was Alexis and my father was Lennon,How many friends do you have?,I have 4 friends,Soldier,3
353,Carolyn,Bates,60,Female,40,206,219,2,4,371,INFJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your torso?,I scarred my torso when I was 27,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Yvonne Fay,Weaver,4
354,Brandon,Main,60,Male,40,211,220,1,4,344,ESFP,What did you do when you turned 16?,I became an Hunter once I became an adult.,How old were you when you married Valerie?,I married Valerie when I was 18 and they were 20,What is your eldest sibling's age?,My eldest sibling is Diane who was born in the year 55,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,Hunter,4
355,Victoria,Main,61,Female,39,149,141,1,4,372,INFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your mother when she had you?,My mother was 49 years old when she had me,Do you have any shared friends with Eric Main?,No. Eric and I don't share any friends,Who were your parents?,My mother was Andrea and my father was Alastair,How many friends do you have?,I have 4 friends,Farmer,3
356,Leigh,Tariq,61,Female,39,180,175,1,4,374,ENFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Kyle Mcdonough,Do you have any injuries to your head?,I've never had any serious injuries to my head,Weaver,3
357,Jake,Cahill,61,Male,39,191,192,2,4,348,ISFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your left leg?,I scarred my left leg when I was 32,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I have 2 wonderful children!,How old was your mother when she had you?,My mother was 40 years old when she had me,Soldier,3
358,Hugh,Ritchie,61,Male,39,197,203,2,4,345,ESFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,How old were you when you married Hanna?,I married Hanna when I was 18 and they were 21,Do you have any shared friends with Duncan Stephen?,No. Duncan and I don't share any friends,Who were your parents?,My mother was Lois and my father was Kristopher,How many friends do you have?,I have 4 friends,Soldier,4
359,Tracey,Dryden,61,Female,39,242,252,5,4,376,ENFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Robyn Mcdonough,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Carson who was born 3 years after me,Weaver,4
361,Graeme,Fuller,61,Male,39,256,259,0,4,363,ISTP,What did you do when you turned 16?,I became a Soldier once I became an adult.,How old were you when you married Chloe?,I married Chloe when I was 20 and they were 18,What happened to your torso?,I scarred my torso when I was 22,What happened to your right arm?,I scarred my right arm when I was 36,What happened to your left leg?,I lost my left leg when I was 37,Soldier,4
362,Calvin,Fay,62,Male,38,151,147,5,4,334,ESFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your torso?,I scarred my torso when I was 26,Who were your parents?,My mother was Clara and my father was Niall,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,Farmer,3
364,Ellis,Hosie,62,Male,38,214,244,1,4,350,INFJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,What is your eldest sibling's age?,My eldest sibling is Jordan who was born in the year 55,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 35 years old when she had me,Soldier,4
365,Euan,Tariq,62,Male,38,222,209,0,4,351,ENTP,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your left arm?,I scarred my left arm when I was 16,Do you have any shared friends with Niall Cahill?,No. Niall and I don't share any friends,Who were your parents?,My mother was Rhiannon and my father was Jordan,How many friends do you have?,I have 4 friends,Hunter,4
366,Aimee,Hampson,62,Female,38,234,247,1,4,368,ESFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Sara Fay,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Jayden who was born 11 years after me,Housewife,4
368,Daniel,Hampson,63,Male,37,185,174,1,4,366,ESFJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,Do you have any shared friends with Brandon Main?,No. Brandon and I don't share any friends,Who were your parents?,My mother was Rebekah and my father was Francis,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,Soldier,3
369,Ben,Cahill,63,Male,37,191,192,1,4,367,ISFP,What did you do when you turned 16?,I became an Hunter once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Ashleigh Compton,What is your eldest sibling's age?,My eldest sibling is Niall who was born in the year 45,How old was your mother when she died?,My mother is actually still alive,Hunter,3
370,Alicia,Main,64,Female,36,193,186,1,4,379,ENFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your torso?,I burned my torso when I was 29,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 43 years old when she had me,Do you have any shared friends with Jordan Hosie?,No. Jordan and I don't share any friends,Farmer,3
371,Shay,Bates,64,Male,36,206,219,2,4,353,INFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,Who were your parents?,My mother was Lois and my father was Cooper,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Soldier,4
372,Josh,Main,64,Male,36,224,243,1,4,355,INFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,Who was your first friend?,My first friend was Eve Hosie,What is your eldest sibling's age?,My eldest sibling is Eric who was born in the year 56,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,Soldier,4
373,Wendy,Niven,64,Female,36,237,239,0,4,382,ISTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your mother when she had you?,My mother was 32 years old when she had me,Do you have any shared friends with Campbell Garner?,No. Campbell and I don't share any friends,Who were your parents?,My mother was Katrina and my father was Taylor,How many friends do you have?,I have 4 friends,Weaver,4
374,Carson,Tariq,64,Male,36,242,252,1,4,356,ENFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your torso?,I scarred my torso when I was 19,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was George Mclaren,Soldier,4
376,Archie,Dryden,64,Male,36,269,281,5,4,359,ENFJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your torso?,I scarred my torso when I was 19,What happened to your torso?,I burned my torso when I was 36,Do you have any shared friends with Hayley Mclaren?,No. Hayley and I don't share any friends,Who were your parents?,My mother was Rebekah and my father was Struan,Soldier,4
377,Jude,Hampson,65,Male,35,185,174,1,4,360,ENFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Kyle Mcdonough,Farmer,3
378,Elliot,Ritchie,65,Male,35,197,203,2,4,386,ESFP,What did you do when you turned 16?,I became an Hunter once I became an adult.,What is your eldest sibling's age?,My eldest sibling is Meghan who was born in the year 45,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I have 2 wonderful children!,How old was your mother when she had you?,My mother was 42 years old when she had me,Hunter,4
379,Arran,Main,65,Male,35,207,236,1,4,370,ENFJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,Do you have any shared friends with Aimee Hampson?,No. Aimee and I don't share any friends,Who were your parents?,My mother was Kirsten and my father was Thomas,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,Smith,4
380,Vicky,Mcglone,65,Female,35,217,232,1,4,400,ISTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your right arm?,I scarred my right arm when I was 19,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Lilly Skinner,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Luna who was born 8 years after me,Weaver,4
381,Gavin,Brewster,65,Male,35,218,223,1,4,392,ENFJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 37 years old when she had me,Do you have any shared friends with Shay Bates?,No. Shay and I don't share any friends,Smith,3
382,Samuel,Niven,65,Male,35,225,215,0,4,373,ESTP,What did you do when you turned 16?,I became a Soldier once I became an adult.,How old were you when you married Wendy?,I married Wendy when I was 18 and they were 19,What happened to your torso?,I burned my torso when I was 19,Who were your parents?,My mother was Heather and my father was Paul,How many friends do you have?,I have 4 friends,Soldier,3
383,Elizabeth,Mclaren,65,Female,35,227,238,0,4,405,ISTP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father was 41 when he died,Who was your first friend?,My first friend was Eve Hosie,What is your eldest sibling's age?,My eldest sibling is Miley who was born in the year 52,Housewife,4
384,Kieran,Stanners,66,Male,34,187,178,0,4,397,ENTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 46 years old when she had me,Do you have any shared friends with Wendy Niven?,No. Wendy and I don't share any friends,Farmer,3
385,Lynne,Stanners,66,Female,34,193,186,1,4,390,ENFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,Who were your parents?,My mother was Kathryn and my father was Daryl,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father was 75 when he died,Farmer,3
386,Miley,Ritchie,66,Female,34,194,213,2,4,378,ESFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Who was your first friend?,My first friend was Hamish Stephen,What is your eldest sibling's age?,My eldest sibling is Kristopher who was born in the year 51,How old was your mother when she died?,My mother was 75 when she died,Do you have any children?,I have 2 wonderful children!,Housewife,3
387,Kerri,Main,66,Female,34,201,212,2,4,396,ISFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your mother when she had you?,My mother was 43 years old when she had me,Do you have any shared friends with Henry Cahill?,No. Henry and I don't share any friends,Who were your parents?,My mother was Aoife and my father was Marcus,How many friends do you have?,I have 4 friends,Weaver,3
388,Lyndsay,Ritchie,66,Female,34,210,181,1,4,417,ISTP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father was 72 when he died,Who was your first friend?,My first friend was Brandon Main,What is your eldest sibling's age?,My eldest sibling is Rhys who was born in the year 57,Housewife,3
389,Georgie,Ferry,66,Female,34,227,238,0,4,Single,ISTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your mother when she died?,My mother was 38 when she died,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 37 years old when she had me,Do you have any shared friends with Kieran Stanners?,No. Kieran and I don't share any friends,Weaver,4
