ID Number,Forename,Surname,Birth Year,Sex,Age,Mother ID,Father ID,No. of Kids,No. of Friends,Partner ID,MB Type,Q1,A1,Q2,A2,Q3,A3,Q4,A4,Q5,A5,Job,Gen
210,Sam,Holt,70,Male,30,107,95,0,4,208,INTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your left arm?,I burned my left arm when I was 17,Do you have any shared friends with Nikki Ingram?,No. Nikki and I don't share any friends,Who were your parents?,My mother was Emily and my father was Conner,How many friends do you have?,I have 4 friends,Farmer,3
211,Lesley,Mair,70,Female,30,120,132,0,4,202,ESTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your right arm?,I scarred my right arm when I was 22,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father was 44 when he died,Who was your first friend?,My first friend was Steven Priestley,Weaver,4
213,Wesley,Priestley,71,Male,29,151,142,0,4,Single,ENFP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,Do you have any shared friends with Thea Priestley?,Yes. We have 1 shared friend. It's Deborah Harkness,Who were your parents?,My mother was Gracie and my father was Luke,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,Smith,4
214,Caitlin,Hampson,72,Female,28,152,149,1,4,215,INTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your father when he died?,My father was 23 when he died,Who was your first friend?,My first friend was Sam Holt,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother was 38 when she died,Weaver,4
215,Luca,Hampson,72,Male,28,166,153,1,4,214,INTJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your left leg?,I scarred my left leg when I was 16,What happened to your left leg?,I burned my left leg when I was 24,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 23 years old when she had me,Smith,4
216,Leanne,Dalgleish,72,Female,28,176,167,0,4,219,INFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any shared friends with Theo Priestley?,No. Theo and I don't share any friends,Who were your parents?,My mother was Kimberly and my father was Jonathan,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,Housewife,4
217,Carla,Lang,73,Female,27,127,135,1,4,206,ESTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Sarah Hair,What is your eldest sibling's age?,My eldest sibling is Jack who was born in the year 50,How old was your mother when she died?,My mother is actually still alive,Weaver,3
218,Conner,Smith,73,Male,27,162,154,0,4,Single,INTP,What did you do when you turned 16?,I became a Soldier once I became an adult.,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 26 years old when she had me,Do you have any shared friends with Carla Holt?,No. Carla and I don't share any friends,Who were your parents?,My mother was Shannon and my father was Hayden,Soldier,4
219,Patrick,Dalgleish,73,Male,27,164,165,0,4,216,INTJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,How old were you when you married Leanne?,I married Leanne when I was 18 and they were 19,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Hunter,4
220,Aiden,Priestley,74,Male,26,148,140,0,4,228,ENTJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old were you when you married Victoria?,I married Victoria when I was 22 and they were 18,Who was your first friend?,My first friend was Lesley Mair,What is your eldest sibling's age?,My eldest sibling is Steven who was born in the year 67,How old was your mother when she died?,My mother is actually still alive,Smith,4
221,Keith,Ingram,74,Male,26,175,157,0,4,227,ESFP,What did you do when you turned 16?,I became an Hunter once I became an adult.,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 21 years old when she had me,Do you have any shared friends with Margaret Farrell?,No. Margaret and I don't share any friends,Who were your parents?,My mother was Nikki and my father was Gary,Hunter,4
222,Ruairidh,Husband,75,Male,25,131,117,0,4,Single,ENFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Wesley Priestley,Farmer,3
224,Garry,Smith,76,Male,24,162,154,0,4,Single,INTP,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your torso?,I scarred my torso when I was 20,Do you have any shared friends with Ruairidh Husband?,No. Ruairidh and I don't share any friends,Who were your parents?,My mother was Shannon and my father was Hayden,How many friends do you have?,I have 4 friends,Hunter,4
225,Jessica,Thomas,76,Female,24,176,167,0,4,Single,INFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Garry Smith,What is your eldest sibling's age?,My eldest sibling is Leanne who was born in the year 72,Housewife,4
226,Aileen,Harkness,77,Female,23,151,142,0,4,229,INFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your mother when she died?,My mother was 37 when she died,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 36 years old when she had me,Do you have any shared friends with Patrick Dalgleish?,No. Patrick and I don't share any friends,Farmer,4
227,Stephanie,Ingram,77,Female,23,168,169,0,4,221,ESFJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,Who were your parents?,My mother was Carol and my father was Frank,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Weaver,5
228,Victoria,Priestley,77,Female,23,182,170,0,3,220,ESTJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Who was your first friend?,My first friend was Kris Hair,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Abigail who was born 7 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,Housewife,4
229,Francis,Harkness,77,Male,23,187,171,0,4,226,ENFP,What did you do when you turned 16?,I became an Hunter once I became an adult.,How old were you when you married Aileen?,I married Aileen when I was 18 and they were 18,How old was your mother when she had you?,My mother was 20 years old when she had me,Do you have any shared friends with Shannon Smith?,No. Shannon and I don't share any friends,Who were your parents?,My mother was Heidi and my father was Grayson,Hunter,4
230,Thea,Dalgleish,78,Female,22,164,165,0,4,Single,INFJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Patrick Dalgleish,Weaver,4
231,Samuel,Ingram,83,Male,17,175,157,0,3,Single,ENFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What is your eldest sibling's age?,My eldest sibling is Keith who was born in the year 74,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 30 years old when she had me,Farmer,4
232,Kenzie,Lang,83,Male,17,199,185,0,3,Single,ESFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,Do you have any shared friends with Stephanie Ingram?,No. Stephanie and I don't share any friends,Who were your parents?,My mother was Laura and my father was Declan,How many friends do you have?,I have 3 friends,Do you have any siblings?,No. I'm an only child,Soldier,4
233,Jack,Dalgleish,84,Male,16,164,165,0,4,Single,INFJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Stephanie Ingram,What is your eldest sibling's age?,My eldest sibling is Patrick who was born in the year 73,How old was your mother when she died?,My mother is actually still alive,Smith,4
234,Abigail,Hair,84,Female,16,182,170,0,3,Single,ESTJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 28 years old when she had me,Do you have any shared friends with Keith Ingram?,No. Keith and I don't share any friends,Who were your parents?,My mother was Sarah and my father was Jack,Housewife,4
235,Linsey,Harkness,84,Female,16,187,171,0,4,Single,ENFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Conner Smith,Weaver,4
236,Max,Smith,85,Male,15,162,154,0,3,Single,INTP,What is your eldest sibling's age?,My eldest sibling is Conner who was born in the year 73,How old was your mother when she died?,My mother was 39 when she died,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 38 years old when she had me,Do you have any shared friends with Jamie Priestley?,No. Jamie and I don't share any friends,Child,4
237,Kenneth,Mair,86,Male,14,172,161,0,4,Single,ISTJ,Who were your parents?,My mother was Michaela and my father was Brandon,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Carla Lang,Child,4
238,Carolyn,Harkness,87,Female,13,187,171,0,3,Single,ENFP,What is your eldest sibling's age?,My eldest sibling is Francis who was born in the year 77,How old was your mother when she died?,My mother was 40 when she died,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 30 years old when she had me,Do you have any shared friends with Thea Dalgleish?,No. Thea and I don't share any friends,Child,4
239,Luke,Priestley,87,Male,13,205,196,0,4,Single,ENFP,When were you born?,I was born in the year 87,Who were your parents?,My mother was Thea and my father was Theo,How many friends do you have?,I have 4 friends,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Child,5
240,Alastair,Mair,89,Male,11,172,161,0,3,Single,ESTJ,When were you born?,I was born in the year 89,How long have you been friends with Peter?,I've been friends with Peter since I was 1,Who was your first friend?,My first friend was Peter Mair,What is your eldest sibling's age?,My eldest sibling is Kenneth who was born in the year 86,How old was your mother when she died?,My mother was 41 when she died,Child,4
241,Niall,Thomas,90,Male,10,176,167,0,3,Single,INFJ,What happened to your torso?,I burned my torso when I was 7,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 37 years old when she had me,Do you have any shared friends with Garry Smith?,No. Garry and I don't share any friends,Who were your parents?,My mother was Kimberly and my father was Jonathan,Child,4
242,Kim,Dalgleish,91,Female,9,164,165,0,2,Single,INFJ,How many friends do you have?,I don't have any friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Carolyn Harkness,What is your eldest sibling's age?,My eldest sibling is Patrick who was born in the year 73,Child,4
243,Conor,Mair,91,Male,9,172,161,0,3,Single,ISTJ,How long have you been friends with Charlotte?,I've been friends with Charlotte since I was 1,How old was your mother when she died?,My mother was 41 when she died,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 40 years old when she had me,Do you have any shared friends with Charlotte Mair?,No. Charlotte and I don't share any friends,Child,4
244,Peter,Hair,91,Male,9,182,170,0,3,Single,ESFJ,Do you get along well with Aileen?,I talked to Aileen when I was 1 but we didn't work as friends,Who were your parents?,My mother was Sarah and my father was Jack,How many friends do you have?,I have 3 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Child,4
245,Ava,Dalgleish,92,Female,8,164,165,0,2,Single,INTJ,When were you born?,I was born in the year 92,How long have you been friends with Sam?,I've been friends with Sam since I was 1,Who was your first friend?,My first friend was Sam Holt,What is your eldest sibling's age?,My eldest sibling is Patrick who was born in the year 73,How old was your mother when she died?,My mother is actually still alive,Child,4
246,Libby,Mair,92,Female,8,193,184,0,2,Single,ISTJ,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 32 years old when she had me,Do you have any shared friends with Jack Dalgleish?,Yes. We have 1 shared friend. It's Kenneth Mair,Who were your parents?,My mother was Charlotte and my father was George,How many friends do you have?,I don't have any friends,Child,4
247,Andrew,Mair,93,Male,7,177,178,0,3,Single,INTJ,Do you get along well with Linsey?,I talked to Linsey when I was 1 but we didn't work as friends,How long have you been friends with Arlene?,I've been friends with Arlene since I was 5,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Alastair Mair,Child,4
248,Kayla,Priestley,93,Female,7,203,204,0,2,Single,ENTP,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 26 years old when she had me,Do you have any shared friends with Aileen Harkness?,No. Aileen and I don't share any friends,Child,5
249,Luna,Harkness,93,Female,7,212,201,0,1,Single,INFP,When were you born?,I was born in the year 93,Who were your parents?,My mother was Deborah and my father was Bradley,How many friends do you have?,Kayla is my only real friend.,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Child,4
250,Kieran,Ingram,94,Male,6,190,181,0,1,Single,ESFP,Who was your first friend?,My first friend was Francis Harkness,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 37 years old when she had me,Child,4
251,Kimberley,Hampson,94,Female,6,214,215,0,1,Single,INTJ,Do you have any shared friends with Max Smith?,No. Max and I don't share any friends,Who were your parents?,My mother was Caitlin and my father was Luca,How many friends do you have?,Max is my only real friend.,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Child,5
252,Linsey,Harkness,96,Female,4,187,171,0,1,Single,ENFJ,Who was your first friend?,My first friend was Steven Priestley,What is your eldest sibling's age?,My eldest sibling is Francis who was born in the year 77,How old was your mother when she died?,My mother was 40 when she died,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 39 years old when she had me,Child,4
253,Evan,Lang,97,Male,3,217,206,0,1,Single,ESFJ,Do you have any shared friends with Luke Priestley?,No. Luke and I don't share any friends,Who were your parents?,My mother was Carla and my father was Riley,How many friends do you have?,Luke is my only real friend.,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Child,4
254,Miley,Hair,98,Female,2,182,170,0,2,Single,ESTJ,How long have you been friends with Conor?,I've been friends with Conor since I was 1,Who was your first friend?,My first friend was Conor Mair,What is your eldest sibling's age?,My eldest sibling is Victoria who was born in the year 77,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,Child,4
255,Gareth,Farrell,99,Male,1,209,194,0,1,Single,ESFJ,When were you born?,I was born in the year 99,How long have you been friends with Miley?,I've been friends with Miley since I was 1,How old was your mother when she had you?,My mother was 30 years old when she had me,Do you have any shared friends with Miley Hair?,No. Miley and I don't share any friends,Who were your parents?,My mother was Margaret and my father was Zak,Child,4
